ArticleURL,Authors,Title,Year,Source,Publisher,CitesURL,FullTextURL,Cites,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,RelatedURL
https://dl.acm.org/doi/abs/10.1145/3428239,"J Clune, V Ramamurthy, R Martins, ...",Program equivalence for assisted grading of functional programs,2020,Proceedings of the ACM on …,dl.acm.org,https://scholar.google.com/scholar?cites=12119638825100948920&as_sdt=2005&sciodt=2007&hl=en,https://dl.acm.org/doi/pdf/10.1145/3428239,10,54,8/15/24 20:39,,10.1145/3428239,,,,,,,10,2.5,3,4,4,"… automatic graders, research on scaling and improving human grading is limited. … the cost of human grading without sacrificing feedback quality, we propose a method of enabling human …",https://scholar.google.com/scholar?q=related:uLUsgEybMagJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://dl.acm.org/doi/abs/10.1145/3328778.3366956,A Berns,Scored out of 10: Experiences with binary grading across the curriculum,2020,Proceedings of the 51st ACM Technical Symposium on …,dl.acm.org,https://scholar.google.com/scholar?cites=9636911753397910746&as_sdt=2005&sciodt=2007&hl=en,,23,55,8/15/24 20:39,,10.1145/3328778.3366956,,,,,,,23,5.75,23,1,4,"… grading before we learned about equitable grading, and also discuss how our binary grading practice … improving in this area. However, we have come to firmly believe that an accurate …",https://scholar.google.com/scholar?q=related:2rwRYS4wvYUJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://dl.acm.org/doi/abs/10.1145/1930464.1930483,JP Barros,Assessment and grading for CS1: Towards a complete toolbox of criteria and techniques,2010,Proceedings of the 10th Koli Calling International …,dl.acm.org,https://scholar.google.com/scholar?cites=13604350596118504378&as_sdt=2005&sciodt=2007&hl=en,,15,56,8/15/24 20:39,,10.1145/1930464.1930483,,,,,,,15,1.07,15,1,14,… of assessment and grading strategies when dealing with … defining the assessment and grading methodology. Both sets … for defining the assessment and grading schemes for any CS1 …,https://scholar.google.com/scholar?q=related:umOEyclczLwJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://search.proquest.com/openview/83d6069f8fa228b3b7b4a7896cefd95c/1?pq-origsite=gscholar&cbl=18750&diss=y,B Kuhn,Get the 'F'Outta Here: Exploring Contract Grading as a Decolonizing and Equity-Minded Assessment Practice in Composition Classrooms,2021,,search.proquest.com,https://scholar.google.com/scholar?cites=6065997786177617896&as_sdt=2005&sciodt=2007&hl=en,https://digitalcollections.sdsu.edu/do/f82abb7b-bf97-4a79-a13b-d8e13c5c817e/file/05dcc747-60cd-4550-8ccb-81650c1e4459/download/Kuhn_sdsu_0220N_13547.pdf,3,57,8/15/24 20:39,,,,,,,,,3,1,3,1,3,"… way of grading. Before discussing contract grading as an alternative assessment practice, I will first describe how scholars define equity and outline the equity data at the state and …",https://scholar.google.com/scholar?q=related:6D9s9djALlQJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://go.gale.com/ps/i.do?id=GALE%7CA678960684&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=01964682&p=AONE&sw=w,N Palomino,"Labor-Based Grading Contracts: Cultivating a Writing Classroom Ecology of Equity, Inclusion, and Compassion.",2021,Writing Program Administration,go.gale.com,https://scholar.google.com/scholar?cites=13486761824191988080&as_sdt=2005&sciodt=2007&hl=en,,1,58,8/15/24 20:39,,,,,,,,,1,0.33,1,1,3,"… He reveals that the practice of teaching writing is really a practice of judgment. Because we judge language and writing through the prism of a White racial habitus, he indicts writing …",https://scholar.google.com/scholar?q=related:cEFDVWyaKrsJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.taylorfrancis.com/chapters/edit/10.4324/9780203964309-14/grading-classifying-future-learning-peter-knight,P Knight,"Grading, classifying and future learning",2007,Rethinking assessment in higher education,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203964309-14/grading-classifying-future-learning-peter-knight,https://scholar.google.com/scholar?cites=11077209329115181929&as_sdt=2005&sciodt=2007&hl=en,,75,59,8/15/24 20:39,,10.4324/9780203964309-14,,,,,,,75,4.41,75,1,17,… (feedback) and about ways of improving performance on similar tasks in the future (feedforward). Attention also needs to be paid to the practice of ‘warranting’ or summative assessment…,https://scholar.google.com/scholar?q=related:abON_DEnupkJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/pdf/10.1080/00193089.1983.10533811,FT Bail,Rewarding practice: An alternative grading system,1983,Improving College and University Teaching,Taylor &Francis,https://scholar.google.com/scholar?cites=11775649176573201699&as_sdt=2005&sciodt=2007&hl=en,https://www-jstor-org.libproxy.berkeley.edu/stable/27565562,5,60,8/15/24 20:39,,10.1080/00193089.1983.10533811,,,,,,,5,0.12,5,1,41,… practice through graded homework and quizzes heightened their anxiety without significantly improving performance or willingness to practice… of the quality of that practice. I constructed …,https://scholar.google.com/scholar?q=related:I01EOYmCa6MJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://scholarworks.iu.edu/journals/index.php/josotl/article/view/13783,"MF Christie, P Grainger, R Dahlgren, ...",Improving the quality of assessment grading tools in master of education courses: A comparative case study in the scholarship of teaching and learning,2015,Journal of the …,scholarworks.iu.edu,https://scholar.google.com/scholar?cites=6815074623585652696&as_sdt=2005&sciodt=2007&hl=en,https://scholarworks.iu.edu/journals/index.php/josotl/article/download/13783/26243/,32,61,8/15/24 20:39,,,,,,,,,32,3.56,8,4,9,"… As a result, there has been a renewed focus on improving assessment practice in tertiary education because of its powerful impact on the quality of learning and eventually the quality of …",https://scholar.google.com/scholar?q=related:2A-aKEMClF4J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://search.proquest.com/openview/c1b0fb35a14f3d945eef8cc312c6818b/1?pq-origsite=gscholar&cbl=18750,K Jewell,Equity and morality in English teachers' experiences with sound grading methods: A narrative study,2016,,search.proquest.com,,https://repository.library.northeastern.edu/files/neu:cj82pp757/fulltext.pdf,0,62,8/15/24 20:39,BOOK,,,,,,,,0,0,0,1,8,"… methods while simultaneously informing colleges, employers, and those outside of the high school environment about this alternative grading method that may impact their future …",https://scholar.google.com/scholar?q=related:r1kvxqarn38J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://edtechbooks.s3.us-west-2.amazonaws.com/pdfs/558/11316.pdf,KJ Doubet,Implementing Standards-Based Grading in the University Classroom,,… .s3.us-west-2.amazonaws.com,,,https://edtechbooks.s3.us-west-2.amazonaws.com/pdfs/558/11316.pdf,0,63,8/15/24 20:39,PDF,,,,,,,,0,0,0,1,,"… Unlike traditional grading practice – typically … equity in grading practices (Munoz &Guskey, 2015). Unlike most of my pedagogy, however, I do not fully implement SBG – or practice what …",https://scholar.google.com/scholar?q=related:snNMZZW4HDAJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.sciencedirect.com/science/article/pii/0272775789900198,"C Montmarquette, S Mahseredjian",Could teacher grading practices account for unexplained variation in school achievements?,1989,Economics of Education Review,Elsevier,https://scholar.google.com/scholar?cites=9883406709532965962&as_sdt=2005&sciodt=2007&hl=en,,22,64,8/15/24 20:39,,,,,,,,,22,0.63,11,2,35,"… In this paper we examine whether a teacher’s grading practice can improve students’ … of school interventions or innovations, and for improving the students’ academic achievements. …",https://scholar.google.com/scholar?q=related:SrxsrAnqKIkJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://patents.google.com/patent/US4807131A/en,PM Clegg,Grading system,1989,"US Patent 4,807,131",Google Patents,https://scholar.google.com/scholar?cites=10831438518477447463&as_sdt=2005&sciodt=2007&hl=en,https://patentimages.storage.googleapis.com/13/9b/80/5120b7ebe38bcc/US4807131.pdf,153,65,8/15/24 20:39,,,,,,,,,153,4.37,153,1,35,… method of this invention comprises grading earth with a power grading machine which includes a grading … movement signal detecting systems is improving to the point where sufficiently …,https://scholar.google.com/scholar?q=related:J-FU9PH_UJYJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://arxiv.org/pdf/2111.11486#page=152,"V Akin, S Viel",1 Equity in Grading Systems: Moving Away From “Fair” Towards Transparency and Inclusion in Coordinated Calculus Courses,2023,Justice Through the Lens of Calculus,arxiv.org,,https://arxiv.org/pdf/2111.11486#page=152,0,66,8/15/24 20:39,PDF,,,,,,,,0,0,0,2,1,"… Equity issues with the block grading system were raised … to make broad changes to the grading systems. The Calculus … the structure of their grading and assessment, removing the …",https://scholar.google.com/scholar?q=related:szR9D5YvTlkJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.learntechlib.org/p/188129/,"G Albano, N Capuano, A Pierri",Adaptive peer grading and formative assessment,2017,Journal of e-Learning and …,learntechlib.org,https://scholar.google.com/scholar?cites=8399325394934501530&as_sdt=2005&sciodt=2007&hl=en,https://www.learntechlib.org/p/188129/article_188129.pdf,23,67,8/15/24 20:39,,,,,,,,,23,3.29,8,3,7,"… strategy that contributes to improve students’ learning is widely recognized (William, 2007) In this paper, we attempted to understand if peer grading … peer grading as a tool for improving …",https://scholar.google.com/scholar?q=related:mhD99fFlkHQJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/02602930220138624,"M Yorke, G Barnett, P Bridges, P Evanson, ...",Does grading method influence honours degree classification?,2002,… & Evaluation in …,Taylor &Francis,https://scholar.google.com/scholar?cites=16831400310556696103&as_sdt=2005&sciodt=2007&hl=en,https://www-tandfonline-com.libproxy.berkeley.edu/doi/pdf/10.1080/02602930220138624,51,68,8/15/24 20:39,,10.1080/02602930220138624,,,,,,,51,2.32,10,5,22,… which the existence of an institution-wide grading approach could be established. Tests were … into a matter that is of importance for equity within institutions (especially where modular …,https://scholar.google.com/scholar?q=related:J54h52cllekJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://publications.aaahq.org/iae/article-abstract/25/4/677/7746,"F Elikai, PW Schuhmann",An examination of the impact of grading policies on students' achievement,2010,Issues in Accounting Education,publications.aaahq.org,https://scholar.google.com/scholar?cites=9927986445144181925&as_sdt=2005&sciodt=2007&hl=en,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=29f1b452631c08ef233f851b6d5ee845d0207562,83,69,8/15/24 20:39,,,,,,,,,83,5.93,42,2,14,"… an attainable strict grading policy can be used as an important pedagogical technique to … their understanding of a subject matter and improving their class performance, as well as …",https://scholar.google.com/scholar?q=related:pUy2NRJLx4kJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://newprairiepress.org/edconsiderations/vol46/iss1/3/,"M Townsley, T Buckmiller",Losing As and Fs: What works for schools implementing standards-based grading?,2020,Educational Considerations,newprairiepress.org,https://scholar.google.com/scholar?cites=6198030686344718101&as_sdt=2005&sciodt=2007&hl=en,https://newprairiepress.org/cgi/viewcontent.cgi?article=2204&context=edconsiderations,36,70,8/15/24 20:39,,,,,,,,,36,9,18,2,4,"… When failing to close the loop, so to speak, or thinking about improving the grading/assessment … In 1877, Harvard began the practice of grading students using a 100-point scale (Durm, …",https://scholar.google.com/scholar?q=related:FSeMFhLUA1YJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/14703297.2015.1022200,"P Grainger, K Weir",An alternative grading tool for enhancing assessment practice and quality assurance in higher education,2016,Innovations in Education and Teaching …,Taylor &Francis,https://scholar.google.com/scholar?cites=13238813147776765430&as_sdt=2005&sciodt=2007&hl=en,https://core.ac.uk/download/pdf/196153489.pdf,42,71,8/15/24 20:39,,10.1080/14703297.2015.1022200,,,,,,,42,5.25,21,2,8,… implementing a new style of grading tool for judging the … grading tool assisted staff in improving their capacity to implement standards-based assessment in line with current ‘best practice…,https://scholar.google.com/scholar?q=related:9k0BaWq2ubcJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
http://68.77.48.18/RandD/Educational%20Leadership/Grading-2020-09/Taking%20the%20Stress%20Out%20of%20Grading%20-%20Educational%20Leadership.pdf,J Feldman,Taking the stress out of grading,2020,Educational Leadership,68.77.48.18,https://scholar.google.com/scholar?cites=15128854267350510555&as_sdt=2005&sciodt=2007&hl=en,http://68.77.48.18/RandD/Educational%20Leadership/Grading-2020-09/Taking%20the%20Stress%20Out%20of%20Grading%20-%20Educational%20Leadership.pdf,20,72,8/15/24 20:39,PDF,,,,,,,,20,5,20,1,4,"… , can our grading strengthen our commitment to equity? … We may believe this traditional grading practice reinforces effective … Our traditional practice of grading everything students do as ""…",https://scholar.google.com/scholar?q=related:22sU0Mx89NEJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://dl.acm.org/doi/abs/10.1145/3649217.3653564,BT Fine,Competency and Equity Driven Grading System for Computer Science Curriculum,2024,Proceedings of the 2024 on Innovation and …,dl.acm.org,,,0,73,8/15/24 20:39,,10.1145/3649217.3653564,,,,,,,0,0,0,1,1,"… of students and educators in implementing this grading system and assesses its initial … grading, we contribute to a deeper understanding of how competency- and equity-based grading …",https://scholar.google.com/scholar?q=related:7UD8o6xM9JUJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://scholarworks.bgsu.edu/mwer/vol25/iss4/2/,"J Carifio, T Carey",The arguments and data in favor of minimum grading,2013,Mid-Western Educational Researcher,scholarworks.bgsu.edu,https://scholar.google.com/scholar?cites=6006421062409734774&as_sdt=2005&sciodt=2007&hl=en,https://scholarworks.bgsu.edu/cgi/viewcontent.cgi?article=1221&context=mwer,28,74,8/15/24 20:39,,,,,,,,,28,2.55,14,2,11,"… these modified grading schemes argue that the practice is a … In this article, we examine the practice of minimum grading in … The result is better accuracy and better equity in the grades …",https://scholar.google.com/scholar?q=related:dkpbBCIYW1MJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/pdf/10.1080/08924562.2006.10590709,B Mohnsen,Assessment and grading in physical education,2006,Strategies,Taylor &Francis,https://scholar.google.com/scholar?cites=1399692228455161453&as_sdt=2005&sciodt=2007&hl=en,,20,75,8/15/24 20:39,,10.1080/08924562.2006.10590709,,,,,,,20,1.11,20,1,18,… They complete a biomechanical critique of their performance (standard 2) and then create a month-long practice plan for improving their performance (standard 2). This one assessment …,https://scholar.google.com/scholar?q=related:bd7xd6q0bBMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://journals.indianapolis.iu.edu/index.php/teachingwriting/article/download/850/891,S Dragga,The effects of praiseworthy grading on students and teachers,1988,Journal of Teaching Writing,journals.indianapolis.iu.edu,https://scholar.google.com/scholar?cites=15200618383308673211&as_sdt=2005&sciodt=2007&hl=en,https://journals.indianapolis.iu.edu/index.php/teachingwriting/article/download/850/891,43,76,8/15/24 20:39,PDF,,,,,,,,43,1.19,43,1,36,… Such students might benefit from additional guidance on improving their editing and … more seductive than praiseworthy grading: unless the grading method itself requires identification of …,https://scholar.google.com/scholar?q=related:u9BiH-Jx89IJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://doisrpska.nub.rs/index.php/sportskenaukeizdravlje/article/view/2039,"AJ Haug, M Fischer",Improving Teaching and Learning in Physical Education: Using a Developmental Continuum and Eliminating Traditional Grading/Unapređenje procesa nastave i …,2015,SPORTS SCIENCE AND HEALTH,doisrpska.nub.rs,,https://doisrpska.nub.rs/index.php/sportskenaukeizdravlje/article/download/2039/1962,0,77,8/15/24 20:39,,,,,,,,,0,0,0,2,9,"… Yet, they are also aware of the depth at which grading has rooted itself into universities, public school curricula and teaching practice. Parents will want the numbers because they grew …",https://scholar.google.com/scholar?q=related:uqTwGttCUB4J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://search.proquest.com/openview/bc8e8588611b03cacb7cbfbc56a8186b/1?pq-origsite=gscholar&cbl=18750&diss=y,VL Walker,The Effects of a Common Grading Practice at a Career and Technical High School in Delaware,2019,,search.proquest.com,https://scholar.google.com/scholar?cites=12808419104363540863&as_sdt=2005&sciodt=2007&hl=en,,1,78,8/15/24 20:39,BOOK,,,,,,,,1,0.2,1,1,5,… Abstract This research evaluated the effects of adopting a common grading practice at a … common grading practice to their classes. The researcher was concerned with equity in grading …,https://scholar.google.com/scholar?q=related:f3HqQVClwLEJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/0260293042000264262,DR Sadler*,Interpretations of criteria‐based assessment and grading in higher education,2005,Assessment &evaluation in higher education,Taylor &Francis,https://scholar.google.com/scholar?cites=16193218810182945764&as_sdt=2005&sciodt=2007&hl=en,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=92da708d32f4a91e0e40f0c2247a798aa4d652b5,911,79,8/15/24 20:39,,10.1080/0260293042000264262,,,,,,,911,47.95,911,1,19,… and promoted as a way of improving assessment and grading generally? On what grounds … elements of ‘absolute’ grading into their appraisal practice. This phenomenon can be …,https://scholar.google.com/scholar?q=related:5MsgZ7beueAJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/02602930801956059,DR Sadler,Indeterminacy in the use of preset criteria for assessment and grading,2009,Assessment &evaluation in higher education,Taylor &Francis,https://scholar.google.com/scholar?cites=2354847427316494072&as_sdt=2005&sciodt=2007&hl=en,"https://www.academia.edu/download/112788209/59464_1.pdf
https://research-repository.griffith.edu.au/server/api/core/bitstreams/b74b5427-6478-5364-a947-9975fe7c87ef/content",695,80,8/15/24 20:39,,10.1080/02602930801956059,,,,,,,695,46.33,695,1,15,"… is to advise them of the criteria that will be used for grading their responses. Various schemes … Improving scorer reliability was the key objective, and the method then had no formative …",https://scholar.google.com/scholar?q=related:-C5xNUIZriAJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
